document_id,document_name,sort_order,chunk_id,block_count,char_count,plain_chars,data_chars,html_chars,data_kb,plain_kb,html_kb,total_payload_kb
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1973,35df9a73-47c0-45ff-ad29-6fc766fb5247,24,3412,3412,5847,3586,8.08,5.70,5.87,19.66
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1974,7be77b98-710a-4f57-a52c-44474295fc5e,24,4322,4322,6833,4532,9.84,7.40,7.59,24.83
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1975,6323359e-2020-46c8-a3db-8a0e42684502,24,2472,2472,4844,2627,6.49,4.17,4.32,14.98
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1976,54520b97-dcf9-4c8d-8386-15dc1644b79e,24,8142,8142,10744,8368,16.83,14.30,14.51,45.64
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1977,34c461c6-c59e-49dc-9b4c-7c5df7509271,24,8649,8649,11388,8932,17.54,14.88,15.14,47.57
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1978,bc59ffa8-85b3-4a1a-a531-9a67d63b5665,24,6629,6629,9181,6840,14.09,11.61,11.80,37.50
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1979,c9d73d20-4f90-4d09-b098-7a73a70bf975,24,10403,10403,13032,10742,21.02,18.46,18.78,58.26
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1980,3c0fc216-bba8-4643-917a-f7ebc93c8c2a,24,7004,7004,9580,7225,14.73,12.22,12.43,39.38
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1981,4aaa7525-139e-4000-a970-101f43c22f88,24,3150,3150,5521,3300,7.66,5.34,5.49,18.49
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1982,39f5e1ae-343b-44ee-96c4-a3fc2d97a8b2,24,3879,3879,6350,4070,9.15,6.74,6.92,22.81
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1983,46f193fa-b705-44ea-a995-e9d664f7cc0d,24,5303,5303,7747,5475,11.65,9.27,9.43,30.36
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1984,342f8008-42ed-468b-96f7-24c22f5249bd,24,5251,5251,7684,5416,11.50,9.13,9.29,29.92
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1985,3e481f49-5a0b-408f-8c4e-a94f4238c80c,24,4321,4321,6749,4491,9.86,7.50,7.66,25.01
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1986,fe4e13a9-5a2d-40e3-a5f2-5d4d059f3b37,24,5706,5706,8154,5876,12.38,10.00,10.16,32.54
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1987,2ffed51e-6a04-486f-82fa-e33ee89cc6ec,24,7190,7190,9690,7371,15.02,12.59,12.76,40.37
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1988,64df0dd5-64cc-4385-880b-7e3cf7bfeafe,24,7169,7169,9758,7399,14.96,12.44,12.65,40.05
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1989,ebd030cd-c874-407c-8bea-1e68c915fb57,24,9470,9470,12485,9880,18.38,15.45,15.83,49.66
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1990,68471d80-4b09-487d-98ce-cc9cc6ba9db6,24,7473,7473,10715,8018,14.84,11.72,12.21,38.76
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1991,683a3c19-aa7b-4342-97fd-ce575a817f99,24,8635,8635,11282,8867,17.75,15.17,15.39,48.30
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1992,c04979d5-3f63-4888-b394-0410856b8da4,24,4365,4365,6843,4548,9.91,7.49,7.67,25.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1993,4f778de7-c365-4e0f-9c5b-5e001b77225c,24,10721,10721,13341,10943,21.33,18.79,18.99,59.11
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1994,178044e7-1194-4282-8135-b7c1ae8cfcef,24,3488,3488,5881,3650,8.35,6.01,6.17,20.53
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1995,54ab4637-75b9-4f60-9995-37b2640a65c9,24,7241,7241,9989,7533,15.00,12.34,12.60,39.94
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1996,3661e774-f954-463d-9722-5a3975a7db80,24,3108,3108,5506,3275,7.63,5.30,5.46,18.39
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1997,fbb55450-47c4-4855-a78b-7cbfb45d5be8,24,4237,4237,6675,4412,9.66,7.28,7.45,24.38
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1998,49b79acf-b901-478d-b93f-b87121df0b81,24,6472,6472,9147,6752,13.86,11.27,11.52,36.66
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1999,1ebc555c-37c4-47e3-aa83-70a2a0430fd0,24,3367,3367,5741,3517,8.05,5.73,5.88,19.65
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2000,5d3ac448-379c-4397-9636-9093deef733c,24,5009,5009,7495,5200,11.12,8.70,8.88,28.69
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2001,87c9aca8-d44c-4628-8df5-e936e5c47f44,24,2715,2715,5089,2870,6.96,4.64,4.79,16.38
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2002,faba71ee-829b-46e3-a21f-d4aa80151c3c,24,6642,6642,9230,6873,14.10,11.59,11.80,37.49
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2003,447cee21-e82e-4b7b-b9ea-ba795cbf763d,24,7131,7131,9673,7336,14.93,12.46,12.65,40.04
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2004,52dedf47-55dc-4dd8-be5f-327110cf9d55,24,10360,10360,13252,10711,20.40,17.60,17.92,55.91
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2005,8bf4bad5-d4b9-4515-8053-b456c1059e7d,24,6245,6245,9137,6585,13.17,10.36,10.68,34.21
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2006,a11c50ec-d600-403e-9115-3d5aaa5cadba,24,2421,2421,5005,2678,6.07,3.55,3.80,13.43
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2007,0445c7e8-8145-4137-b339-c3d84c6c68e4,24,6441,6441,9264,6789,13.50,10.77,11.08,35.36
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2008,3d50846b-8814-4278-ad6f-f850fb7a29a8,24,6470,6470,8977,6655,13.81,11.36,11.54,36.71
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2009,8f46abb3-a08b-48fe-b1ef-e8078babf728,24,10192,10192,12818,10394,20.55,17.99,18.18,56.72
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2010,f3fabc66-1c94-49db-b4e9-a1b96da576ae,24,3878,3878,6358,4074,9.15,6.74,6.92,22.81
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2011,5d6cca92-00de-4cff-ab32-1eedd50ba16f,24,4143,4143,6637,4330,9.55,7.12,7.30,23.97
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2012,29619dc0-7b93-4c30-8d38-52979f4c8961,24,5527,5527,7992,5709,12.03,9.63,9.80,31.45
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2013,00ec29fe-157e-4ea1-8f19-690ca1410714,24,4463,4463,6896,4633,10.04,7.67,7.83,25.54
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2014,be4fcd9d-b739-41fe-be10-b7e8e458da45,24,5328,5328,7768,5502,11.72,9.34,9.51,30.56
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2015,35f0ec20-5629-48d8-b459-ed75c350bebf,24,6473,6473,9130,6745,13.66,11.09,11.33,36.08
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2016,ff84dc17-94c5-446b-bbaf-58ca32af897b,24,6548,6548,9168,6786,13.76,11.21,11.43,36.41
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2017,01ac589c-78ab-4bba-b9ae-c30fda20aaf3,24,9624,9624,12620,10016,18.99,16.09,16.44,51.52
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2018,13b02084-1550-45fb-9ff8-da6316a25d11,24,5548,5548,8300,5864,11.67,8.99,9.29,29.95
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2019,8396270a-7de1-4aba-906e-6afcc30b100b,24,4375,4375,6926,4607,9.98,7.50,7.72,25.20
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2020,29135a1d-1876-4503-a5b1-6e0990e90982,24,8033,8033,11109,8453,16.77,13.79,14.17,44.73
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2021,61cdd73c-6f92-418e-a73a-80f01b9cc732,24,5022,5022,7779,5343,10.69,8.01,8.31,27.00
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2022,247ca6bf-c60e-4fdf-a811-007816934bb1,24,4499,4499,7235,4818,9.86,7.21,7.50,24.58
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2023,7587c09a-6a7b-414a-ba51-07f2e0a851aa,24,6683,6683,9320,6927,14.25,11.68,11.91,37.84
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2024,8b1138d8-9b3a-49b6-820d-3e02662ae2d9,24,3812,3812,6264,3997,8.81,6.42,6.59,21.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2025,a1575e77-77c3-4dc1-95d0-7a3e8f6aeae4,24,4933,4933,7349,5093,10.97,8.61,8.76,28.34
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2026,25479fa3-734e-408d-bc7b-9a857317c191,24,4739,4739,7202,4926,10.69,8.29,8.46,27.44
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2027,11506d16-4619-4c4c-9bf5-11eb4ceb1c4b,24,9389,9389,11948,9593,19.04,16.56,16.75,52.35
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2028,51c82876-204c-40ba-a165-f3c00e8a25e2,24,5757,5757,8446,6035,12.16,9.54,9.80,31.50
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2029,1957bb5f-88c9-4627-8b63-b243d494b7d7,24,7336,7336,9961,7582,15.22,12.67,12.90,40.79
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2030,659d35bf-8eda-460c-b7b4-37e1f4dcbcb7,24,5903,5903,8576,6170,12.47,9.87,10.12,32.46
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2031,fa6def5e-b9aa-4587-8d28-3d49cd4b62ac,24,9320,9320,11919,9542,18.90,16.38,16.58,51.86
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2032,566eee47-be12-4435-b7ea-b8347b9f7e1d,24,6615,6615,9245,6872,14.09,11.54,11.77,37.40
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2033,e07c6983-3a62-44cc-b812-e68a03f13f01,24,8374,8374,12393,9272,16.06,12.24,13.01,41.30
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2034,1cd82e97-77d9-49bf-b807-1401683e0204,24,10278,10278,12902,10630,20.85,18.30,18.64,57.79
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2035,c4be1a8f-2c5b-4c04-bd9c-3038abaec49e,24,15311,15311,18107,15575,29.75,27.03,27.28,84.07
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2036,368302da-54bb-4496-b8ca-2217cd0a7a3a,24,8179,8179,10851,8439,16.91,14.31,14.55,45.77
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2037,9ecb32c8-a5e4-4b6a-86e0-3501820b9d55,24,10888,10888,14004,11349,21.04,18.04,18.45,57.53
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2038,b0a77c7d-07fe-4ada-ab1e-4723b35dfe8d,24,6960,6960,10073,7445,13.66,10.66,11.09,35.41
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2039,90b491d6-a0ac-4b70-8532-b1a7f5ad8ac2,24,4727,4727,7402,5016,10.33,7.73,8.00,26.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2040,6dbf8210-51ce-460c-bb9b-b55444c309bd,24,2106,2106,4523,2288,5.94,3.59,3.76,13.29
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2041,13774ea8-b022-4ae4-9c97-59c276d1f860,24,7520,7520,10592,7925,16.11,13.14,13.51,42.76
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2042,f14e4a3b-678f-4490-814a-3fb0d2e6ef3e,24,5569,5569,8303,5882,11.95,9.30,9.58,30.83
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2043,38acc6ca-c035-4248-8f18-4e1ade7bef96,24,9506,9506,12336,9826,18.85,16.10,16.40,51.34
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2044,cde3cbde-aafc-443b-b0a6-bcf2371ac3a8,24,6533,6533,8991,6705,13.83,11.43,11.60,36.86
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2045,2e580162-da9c-49db-be53-eed04599175e,24,4593,4593,7006,4755,10.24,7.89,8.04,26.17
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2046,38767840-6bdd-4db4-be65-60aa7582ce24,24,5546,5546,7992,5718,12.01,9.63,9.79,31.42
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2047,1fbe6114-6af4-43ad-ac5c-6e9883f7a26d,24,4623,4623,7204,4864,10.38,7.88,8.10,26.36
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2048,8497c117-f6b1-4b5a-b8fb-2344e60ab918,24,4857,4857,7333,5047,10.76,8.35,8.53,27.63
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2049,18489c6d-b493-4b32-8a23-c983795891e2,24,3757,3757,6199,3937,8.86,6.48,6.65,22.00
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2050,161b3e53-9048-4f95-a13a-6a3b68e4b66a,24,2115,2115,4560,2306,6.01,3.63,3.81,13.46
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2051,fadbe1cb-6d8b-45ef-a0dc-61c93c145e0d,24,4595,4595,7107,4799,10.42,7.98,8.17,26.57
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2052,34bf55a7-4258-4ce5-a25d-00ea3e334b7b,24,4653,4653,7104,4835,10.43,8.04,8.21,26.68
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2053,18a7e57d-5e66-40d7-8c9e-dc2becfd38c2,24,4030,4030,6414,4182,9.34,7.01,7.16,23.50
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2054,f8766e99-ff85-4b17-9a1c-6851c4e931d2,24,13079,13079,16297,13567,25.11,22.00,22.44,69.54
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2055,357d7fc1-608c-4248-aa91-605106ef289c,24,4517,4517,7069,4749,10.17,7.69,7.90,25.76
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2056,123e4c1f-9f80-4977-b7fe-8e5e6de495c8,24,3587,3587,5985,3749,8.58,6.24,6.40,21.22
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2057,f76d5b9a-e900-49e9-aea1-85d524131969,24,5056,5056,7475,5218,11.17,8.81,8.97,28.95
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2058,1d94f6ce-c0ee-4d78-a863-52e1bda34ae9,24,4417,4417,6968,4647,10.16,7.69,7.89,25.74
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2059,602c4b37-f34b-4aa1-8cc7-da021bcd463a,24,8201,8201,10816,8437,16.92,14.38,14.60,45.91
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2060,14a75102-64fe-4c29-8c3a-63eff00b5cb5,24,5282,5282,7882,5533,11.64,9.12,9.35,30.12
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2061,92c7e805-7f95-4927-961f-efae412e8bf6,24,8647,8647,11525,9007,17.49,14.71,15.03,47.23
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2062,1b0f408e-0b85-4674-a219-b6d26b5e0553,24,6047,6047,8760,6336,13.05,10.41,10.68,34.14
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2063,600cdc08-8d51-4313-ae35-ae7dc221a8a1,24,13178,13178,16068,13505,25.67,22.87,23.17,71.72
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2064,888944fb-fc46-48df-b6f2-7f5273fddf78,24,5763,5763,8310,5979,12.56,10.09,10.29,32.94
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2065,7d04e7bc-12b8-450c-bb4e-d5305f1abb4b,24,5163,5163,8047,5546,10.62,7.82,8.18,26.61
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2066,ee6beb8e-7238-45da-a9f9-d13d248dfdd6,24,8113,8113,11931,8932,14.88,11.23,11.95,38.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2067,b624a422-be9a-4935-b50d-9709aa574b29,24,6429,6429,9932,7103,12.64,9.28,9.88,31.81
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2068,9bceb935-403d-4e6d-a842-edc8a4409fe1,24,7857,7857,11087,8383,14.86,11.72,12.21,38.79
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2069,710320e5-a317-49e2-9fe7-77cc162afe50,24,4999,4999,7438,5170,10.98,8.60,8.77,28.36
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2070,ae32c91b-b262-4a26-a52f-3d602f842341,24,5929,5929,8379,6101,12.62,10.23,10.39,33.24
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2071,db86ee65-417c-4106-9fd6-812893824ee1,24,5970,5970,8475,6167,12.87,10.44,10.62,33.93
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2072,1e936341-0790-4160-84e1-06df35065062,24,9503,9503,12269,9803,19.34,16.67,16.93,52.93
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2073,49ab22fe-0263-428a-97f6-6e39d4789de5,24,8924,8924,11457,9110,18.02,15.55,15.73,49.31
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2074,9a276e39-06ad-489d-903e-485cbb5a5ecd,24,7594,7594,10357,7904,15.14,12.46,12.75,40.34
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2075,fcd5f0cd-7a4d-4ce9-b100-333595d3be6c,24,5625,5625,8442,5969,11.47,8.73,9.06,29.26
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2076,907839c6-86bb-461b-bafc-bab16a8173b0,24,7029,7029,10118,7763,13.94,10.95,11.64,36.54
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2077,4664b221-8bb3-4c50-b12c-a67fd92cf92d,24,8145,8145,11033,8503,16.78,13.98,14.31,45.07
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2078,17c7063b-5c62-464f-bd9f-7bb65d9010ed,24,7414,7414,11182,8213,13.39,9.77,10.49,33.65
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2079,953ab3bf-ed8d-4d67-9dd6-f0ec59ed7927,24,9505,9505,12138,9742,19.16,16.60,16.82,52.58
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2080,8c31381c-1e6c-4b76-896d-18894d59e5ee,24,3887,3887,6300,4054,9.03,6.68,6.84,22.55
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2081,4eb16313-5b08-40a6-89f6-3cf7e73cbff1,24,5336,5336,7959,5597,11.47,8.92,9.16,29.56
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2082,215af87d-7d30-48bb-8f4a-5ec8cbb93f11,24,9646,9646,12179,9833,19.39,16.92,17.10,53.41
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2083,0a858a2e-fd11-4b48-a11c-1652a15faf61,24,9197,9197,11954,9499,18.76,16.09,16.36,51.21
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2084,8d337669-7d2e-4484-930b-eceea5327a6e,24,5188,5188,7731,5402,11.46,8.99,9.19,29.64
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2085,4606a265-4f22-4883-839b-238329aefa54,24,9901,9901,12589,10162,19.71,17.10,17.34,54.16
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2086,de305805-c754-4f24-9e46-9fb3b1750006,24,3945,3945,6536,4197,8.88,6.36,6.60,21.83
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2087,5f5ff2e0-d100-4bd3-a27b-188d3452b3aa,24,9125,9125,11797,9373,18.45,15.85,16.08,50.39
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2088,27420e7c-0e80-4286-987f-e51ecfc43b22,24,4492,4492,6921,4662,10.10,7.73,7.89,25.72
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2089,1b3a63af-0a33-4b67-8bfd-94bec689d4ee,24,8377,8377,10996,8611,17.04,14.50,14.71,46.25
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2090,27b91ceb-c474-412b-9627-132b7c1c5993,24,7107,7107,9674,7329,14.83,12.33,12.54,39.70
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2091,c408fe99-4c6c-4688-b603-8fd114a833a3,24,4678,4678,7189,4876,10.54,8.10,8.28,26.92
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2092,a0ff131f-9aca-45dc-bee8-506eba6e3dfc,24,4399,4399,6966,4634,10.02,7.53,7.75,25.30
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2093,8768b596-edf8-4772-af1a-f22a0e359f9b,24,4485,4485,7013,4701,10.17,7.71,7.91,25.80
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2094,f6f08ef4-b537-449e-b035-ca7285d394b8,24,5031,5031,7540,5230,11.19,8.75,8.94,28.88
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2095,a01488b9-5659-4260-93b9-8434995220a1,24,5636,5636,8279,6023,12.40,9.84,10.20,32.44
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2096,c1612d48-ed4d-45a8-b6f0-554cabaffb9a,24,12472,12472,15426,12834,24.43,21.57,21.90,67.90
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2097,7b555c94-308b-4b19-8646-3178bbba0803,24,7105,7105,9667,7322,14.87,12.38,12.58,39.83
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2098,7ddb4d5d-b838-4e26-b114-9129148eb950,24,7684,7684,10199,7878,15.93,13.48,13.66,43.08
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2099,2ce64646-abf9-4e7d-9dbd-6f2ae146edc6,24,5111,5111,7620,5318,11.34,8.90,9.09,29.33
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2100,79e35363-0c2c-4ad9-bd7f-ea8e6eb8dc9e,24,10669,10669,13381,10932,21.45,18.81,19.05,59.32
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2101,9bd42780-04ca-472c-af1e-c3dc38183087,24,9512,9512,12798,10067,18.66,15.50,15.99,50.15
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2102,a7654de4-c702-45ba-b8cd-ed339279f5fe,24,8478,8478,11403,8855,16.88,14.04,14.39,45.32
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2103,a37e6450-1f35-480c-a747-970aa3ba93f7,24,8746,8746,11364,8979,17.56,15.01,15.23,47.79
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2104,76059d02-ad58-4464-95c1-53de0fe9e171,24,6277,6277,8892,6524,13.10,10.56,10.79,34.45
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2105,13c40abd-3307-41c5-a1d0-7a64d860305e,24,7476,7476,9931,7638,15.57,13.17,13.33,42.07
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2106,3c32f012-17a7-43bf-92b7-5b8951cf9bf3,24,7311,7311,9830,7510,15.29,12.84,13.02,41.15
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2107,0839fa5c-56de-418d-8456-1a216f9a1ba3,24,8075,8075,10634,8287,16.65,14.17,14.36,45.18
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2108,d01ef716-790d-4a92-8219-673f0667150e,24,4887,4887,7394,5093,10.89,8.45,8.64,27.98
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2109,0bef3aec-2fb4-4481-a5f4-369c3270376b,24,7347,7347,9845,7669,15.46,13.03,13.34,41.83
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2110,4c505a54-6336-452d-89de-33b02f167648,24,8292,8292,10973,8522,17.18,14.56,14.79,46.52
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2111,a8abe446-e3ae-4d64-951f-d1be79a0859e,24,8783,8783,11274,8951,17.94,15.51,15.67,49.11
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2112,4f8417d7-2756-489f-87a6-03df69ed5406,24,4459,4459,6946,4646,10.14,7.71,7.89,25.75
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2113,0050bdda-7792-4a44-9a2c-0f19696da271,24,3509,3509,5938,3683,8.42,6.05,6.22,20.69
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2114,2f413626-7cc9-4937-8fb1-5bd16a7a4f1d,24,5586,5586,8048,5756,12.08,9.68,9.85,31.61
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2115,008b9619-bb04-4e40-9f49-ec99e176ab5b,24,5453,5453,7976,5659,11.93,9.47,9.67,31.07
